DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,02:00:00,11.8,88,0.96,1727,0,1,70,91,,,,,,,,
,03:00:00,11.8,88,0.96,1727,0,1,70,91,,,,,,,,
,04:00:00,11.5,112,0.96,2142,0,1,83,46,,,,,,,,
,05:00:00,11.3,136,0.96,2555,0,1,83,46,,,,,,,,
,06:00:00,11.6,158,0.96,3048,0,1,83,46,,,,,,,,
,07:00:00,11.3,220,0.96,4134,0,1,89,30,,,,,,,,
,08:00:00,11.8,259,0.96,5082,0,1,89,30,,,,,,,,
,09:00:00,11.7,243,0.96,4727,0,1,89,30,,,,,,,,
,10:00:00,11.7,249,0.96,4844,0,1,86,33,,,,,,,,
,11:00:00,11.8,254,0.96,4984,0,1,86,33,,,,,,,,
,12:00:00,11.8,236,0.96,4630,0,1,86,33,,,,,,,,
,13:00:00,11.6,236,0.96,4552,0,1,78,60,,,,,,,,
,14:00:00,11.7,230,0.96,4475,0,1,78,60,,,,,,,,
,15:00:00,11.7,220,0.96,4280,0,1,78,60,,,,,,,,
,16:00:00,11.7,216,0.96,4202,0,1,73,73,,,,,,,,
,17:00:00,11.8,190,0.96,3728,0,1,73,73,,,,,,,,
,18:00:00,11.8,44,0.96,863,0,1,73,73,,,,,,,,
,19:00:00,11.8,47,0.96,922,0,1,69,83,,,,,,,,
,20:00:00,11.8,44,0.96,863,0,1,69,83,,,,,,,,
,21:00:00,11.8,43,0.96,844,0,1,69,83,,,,,,,,
,22:00:00,11.8,35,0.96,687,0,1,68,88,,,,,,,,
,23:00:00,11.8,35,0.96,687,0,1,68,88,,,,,,,,
,00:00:00,11.8,34,0.96,667,0,1,68,88,,,,,,,,
26-01-2021,01:00:00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
,02:00:00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
,03:00:00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
,04:00:00,11.6,111,0.97,2163,0,1,81,40,,,,,,,,
,05:00:00,11.5,238,0.97,4598,0,1,81,40,,,,,,,,
,06:00:00,11.2,178,0.97,3349,0,1,81,40,,,,,,,,
,07:00:00,11.2,230,0.97,4328,0,1,87,24,,,,,,,,
,08:00:00,11.3,282,0.97,5354,0,1,87,24,,,,,,,,
,09:00:00,11.1,294,0.97,5483,0,1,87,24,,,,,,,,
,10:00:00,11.3,274,0.97,5202,0,1,85,30,,,,,,,,
,11:00:00,11.6,257,0.97,5009,0,1,85,30,,,,,,,,
,12:00:00,11.7,253,0.97,4973,0,1,85,30,,,,,,,,
,13:00:00,11.8,230,0.97,4560,0,1,75,67,,,,,,,,
,14:00:00,11.6,228,0.97,4444,0,1,75,67,,,,,,,,
,15:00:00,11.7,222,0.97,4364,0,1,75,67,,,,,,,,
,16:00:00,11.7,218,0.97,4285,0,1,72,74,,,,,,,,
,17:00:00,11.6,200,0.97,3898,0,1,72,74,1,,,,,,,
,18:00:00,11.8,210,0.97,4163,0,1,72,74,,,,,,,,
,19:00:00,11.8,49,0.97,971,0,1,71,85,,,,,,,,
,20:00:00,11.6,50,0.97,974,0,1,71,85,,,,,,,,
,21:00:00,11.7,48,0.97,944,0,1,71,85,,,,,,,,
,22:00:00,11.8,40,0.97,793,0,1,67,90,,,,,,,,
,23:00:00,11.8,36,0.97,714,0,1,67,90,,,,,,,,
,00:00:00,11.6,110,0.97,2144,0,1,67,90,,,,,,,,
27-01-2021,01:00:00,11.8,110,0.97,2181,0,1,71,91,,,,,,,,
,02:00:00,11.8,110,0.97,2181,0,1,71,91,,,,,,,,
,03:00:00,11.7,111,0.97,2182,0,1,71,91,,,,,,,,
,04:00:00,11.6,112,0.97,2183,0,1,80,45,,,,,,,,
,05:00:00,11.6,140,0.97,2728,0,1,80,45,,,,,,,,
,06:00:00,11.5,180,0.97,3478,0,1,80,45,,,,,,,,
,07:00:00,11.6,242,0.97,4716,0,1,85,32,,,,,,,,
,08:00:00,11.3,272,0.97,5164,0,1,85,32,,,,,,,,
,09:00:00,11.3,290,0.97,5506,0,1,85,32,,,,,,,,
,10:00:00,11.5,272,0.97,5255,0,1,82,35,,,,,,,,
,11:00:00,11.6,255,0.97,4970,0,1,82,35,,,,,,,,
,12:00:00,11.8,209,0.97,4143,0,1,82,35,,,,,,,,
,13:00:00,11.8,213,0.97,4223,0,1,75,60,,,,,,,,
,14:00:00,11.2,220,0.97,4140,0,1,75,60,,,,,,,,
,15:00:00,11.2,234,0.97,4403,0,1,75,60,,,,,,,,
,16:00:00,11.4,235,0.97,4501,0,1,73,74,,,,,1,,,
,17:00:00,11.4,211,0.97,4041,0,1,73,74,,,,,,,,
,18:00:00,11.6,38,0.97,741,0,1,73,74,,,,,,,,
,19:00:00,11.6,48,0.97,935,0,1,70,85,,,,,,,,
,20:00:00,11.7,48,0.97,944,0,1,70,85,,,,,,,,
,21:00:00,11.7,48,0.97,944,0,1,70,85,,,,,,,,
,22:00:00,11.7,40,0.97,786,0,1,70,89,,,,,,,,
,23:00:00,11.7,36,0.97,708,0,1,70,89,,,,,,,,
,00:00:00,11.6,34,0.97,663,0,1,70,89,,,,,,,,
28-01-2021,01:00:00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
,02:00:00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
,03:00:00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
,04:00:00,11.6,106,0.97,2066,0,1,81,48,,,,,,,,
,05:00:00,11.3,157,0.97,2981,0,1,81,48,,,,,,,,
,06:00:00,11.8,170,0.97,3370,0,1,81,48,,,,,,,,
,07:00:00,11.4,225,0.97,4309,0,1,86,37,,,,,,,,
,08:00:00,11.5,269,0.97,5197,0,1,86,37,,,,,,,,
,09:00:00,11.4,287,0.97,5497,0,1,86,37,,,,,,,,
,10:00:00,11.7,253,0.97,4973,0,1,82,41,,,,,,,,
,11:00:00,11.8,248,0.97,4917,0,1,82,41,,,,,,,,
,12:00:00,11.6,231,0.97,4502,0,1,82,41,,,,,,,,
,13:00:00,11.6,213,0.97,4151,0,1,76,69,,,,,,,,
,14:00:00,11.6,214,0.97,4171,0,1,76,69,,,,,,,,
,15:00:00,11.5,212,0.97,4096,0,1,76,69,,,,,,,,
,16:00:00,11.5,209,0.97,4038,0,1,73,76,,,,,,,,
,17:00:00,11.8,205,0.97,4064,0,1,73,76,,,,,,,,
,18:00:00,11.6,40,0.97,780,0,1,73,76,,,,,,,,
,19:00:00,11.6,49,0.97,955,0,1,72,84,,,,,,,,
,20:00:00,11.7,50,0.97,983,0,1,72,84,,,,,,,,
,21:00:00,11.8,46,0.97,912,0,1,72,84,,,,,,,,
,22:00:00,11.8,40,0.97,793,0,1,68,88,,,,,,,,
,23:00:00,11.8,36,0.97,714,0,1,68,88,,,,,,,,
,00:00:00,11.7,100,0.97,1966,0,1,68,88,,,,,,,,
29-01-2021,01:00:00,11.6,100,0.97,1949,0,1,71,91,,,,,,,,
,02:00:00,11.6,100,0.97,1949,0,1,71,91,,,,,,,,
,03:00:00,11.6,102,0.97,1988,0,1,71,91,,,,,,,,
,04:00:00,11.5,110,0.97,2125,0,1,80,59,,,,,,,,
,05:00:00,11.3,152,0.97,2886,0,1,80,59,,,,,,,,
,06:00:00,11.2,190,0.97,3575,0,1,80,59,,,,,,,,
,07:00:00,11.6,245,0.97,4775,0,1,85,36,,,,,,,,
,08:00:00,11.6,267,0.97,5204,0,1,85,36,,,,,,,,
,09:00:00,11.6,264,0.97,5145,0,1,85,36,,,,,,,,
,10:00:00,11.6,248,0.97,4833,0,1,84,33,1,,,,,,,
,11:00:00,11.8,240,0.97,4758,0,1,84,33,,,,,,,,
,12:00:00,11.8,250,0.97,4956,0,1,84,33,,,,,,,,
,13:00:00,11.5,230,0.97,4444,0,1,76,67,,,,,,,,
,14:00:00,11.6,219,0.97,4268,0,1,76,67,,1,,,,,,
,15:00:00,11.6,214,0.97,4171,0,1,76,67,,,,,,,,
,16:00:00,11.6,220,0.97,4288,0,1,73,79,,,,,,,,
,17:00:00,11.7,211,0.97,4148,0,1,73,79,,,,,,,,
,18:00:00,11.5,35,0.97,676,0,1,73,79,,,,,,,,
,19:00:00,11.7,49,0.97,963,0,1,70,87,,,,,,,,
,20:00:00,11.7,49,0.97,963,0,1,70,87,,,,,,,,
,21:00:00,11.7,46,0.97,904,0,1,70,87,,,,,,,,
,22:00:00,11.7,40,0.97,786,0,1,70,89,,,,,,,,
,23:00:00,11.7,34,0.97,668,0,1,70,89,,,,,,,,
,00:00:00,11.7,103,0.97,2025,0,1,70,89,,,,,,,,
30-01-2021,01:00:00,11.7,103,0.97,2025,0,1,70,62,,,,,,,,
,02:00:00,11.7,103,0.97,2025,0,1,70,62,,,,,,,,
,03:00:00,11.7,103,0.97,2025,0,1,70,62,,,,,,,,
,04:00:00,11.5,110,0.97,2125,0,1,77,34,,,,,,,,
,05:00:00,11.3,152,0.97,2886,0,1,77,34,,,,,,,,
,06:00:00,11.6,160,0.97,3118,0,1,77,34,,,,,,,,
,07:00:00,11.9,208,0.97,4159,0,1,83,32,,,,,,,,
,08:00:00,11.6,238,0.97,4638,0,1,83,32,,,,,,,,
,09:00:00,11.5,240,0.97,4637,0,1,83,32,,,,,,,,
,10:00:00,11.5,244,0.97,4714,0,1,82,35,,,,,,,,
,11:00:00,11.5,244,0.97,4714,0,1,82,35,,,,,,,,
,12:00:00,11.4,224,0.97,4290,0,1,82,35,,,,,,,,
,13:00:00,11.4,224,0.97,4290,0,1,75,64,,,,,,,,
,14:00:00,11.5,216,0.97,4173,0,1,75,64,,,,,,,,
,15:00:00,11.5,216,0.97,4173,0,1,75,64,,,,,,,,
,16:00:00,11.5,210,0.97,4057,0,1,72,72,,,,,,,,
,17:00:00,11.7,173,0.97,3401,0,1,72,72,,,,,,,,
,18:00:00,11.8,165,0.97,3271,0,1,72,72,,,,,,,,
,19:00:00,11.7,49,0.97,963,0,1,72,80,,,,,,,,
,20:00:00,11.7,43,0.97,845,0,1,72,80,,,,,,,,
,21:00:00,11.7,41,0.97,806,0,1,72,80,,,,,,,,
,22:00:00,11.7,33,0.97,649,0,1,66,58,,,,,,,,
,23:00:00,11.7,33,0.97,649,0,1,66,58,,,,,,,,
,00:00:00,11.6,102,0.97,1988,0,1,66,58,,,,,,,,
31-01-2021,01:00:00,11.6,102,0.98,2008,1,1,70,50,,,,,,,,
,02:00:00,11.6,102,0.98,2008,1,1,70,50,,,,,,,,
,03:00:00,11.6,102,0.98,2008,1,1,70,50,,,,,,,,
,04:00:00,11.6,114,0.98,2245,1,1,79,39,,,,,,,,
,05:00:00,11.7,133,0.98,2641,1,1,79,39,,,,,,,,
,06:00:00,11.8,170,0.98,3405,1,1,79,39,,,,,,,,
,07:00:00,11.2,211,0.98,4011,1,1,85,36,,,,,,,,
,08:00:00,11.2,240,0.98,4563,1,1,85,36,,,,,,,,
,09:00:00,11.3,245,0.98,4699,1,1,85,36,,,,,,,,
,10:00:00,11.4,243,0.98,4702,1,1,83,40,,,,,,,,
,11:00:00,11.5,235,0.98,4587,1,1,83,40,,,,,,,,
,12:00:00,11.6,224,0.98,4411,1,1,83,40,,,,,,,,
,13:00:00,11.6,220,0.98,4332,1,1,76,64,,,,,,,,
,14:00:00,11.5,215,0.98,4197,1,1,76,64,,,,,,,,
,15:00:00,11.5,215,0.98,4197,1,1,76,64,,,,,,,,
,16:00:00,11.5,212,0.98,4138,1,1,72,72,,,,,,,,
,17:00:00,11.8,178,0.98,3565,1,1,72,72,,,,,,,,
,18:00:00,11.7,50,0.98,993,1,1,72,72,,,,,,,,
,19:00:00,11.7,47,0.98,933,1,1,69,66,,,,,,,,
,20:00:00,11.7,45,0.98,894,1,1,69,66,,,,,,,,
,21:00:00,11.7,44,0.98,874,1,1,69,66,,,,,,,,
,22:00:00,11.8,36,0.98,721,1,1,65,75,,,,,,,,
,23:00:00,11.8,34,0.98,681,1,1,65,75,,,,,,,,
,00:00:00,11.7,97,0.98,1926,1,1,65,75,,,,,,,,
01-02-2021,01:00:00,11.7,97,0.97,1907,0,1,66,75,,,,,,,,
,02:00:00,11.7,97,0.97,1907,0,1,66,75,,,,,,,,
,03:00:00,11.7,97,0.97,1907,0,1,66,75,,,,,,,,
,04:00:00,11.5,97,0.97,1874,0,1,79,48,,,,,,,,
,05:00:00,11.2,133,0.97,2503,0,1,79,48,,,,,,,,
,06:00:00,11.4,169,0.97,3237,0,1,79,48,,,,,,,,
,07:00:00,11.3,219,0.97,4158,0,1,85,32,,,,,,,,
,08:00:00,11.2,240,0.97,4516,0,1,85,32,,,,,,,,
,09:00:00,11.3,125,0.97,2373,0,1,85,32,,,,,,,,
,10:00:00,11.8,124,0.97,2458,0,1,81,37,,,,,,,,
,11:00:00,11.4,240,0.97,4597,0,1,81,37,,,,,,,,
,12:00:00,11.5,238,0.97,4598,0,1,81,37,,,,,,,,
,13:00:00,11.8,219,0.97,4342,0,1,71,68,,,,,,,,
,14:00:00,11.8,201,0.97,3985,0,1,71,68,,,,,,,,
,15:00:00,11.8,202,0.97,4005,0,1,71,68,,,,,,,,
,16:00:00,11.7,209,0.97,4108,0,1,64,78,,,,,,,,
,17:00:00,11.3,194,0.97,3683,0,1,64,78,,,,,,,,
,18:00:00,11.7,156,0.97,3066,0,1,64,78,,,,,,,,
,19:00:00,11.8,49,0.97,971,0,1,67,72,,,,,,,,
,20:00:00,11.8,48,0.97,952,0,1,67,72,,,,,,,,
,21:00:00,11.8,41,0.97,813,0,1,67,72,,,,,,,,
,22:00:00,11.8,35,0.97,694,0,1,57,84,,,,,,,,
,23:00:00,11.8,31,0.97,615,0,1,57,84,,,,,,,,
,00:00:00,11.8,98,0.97,1943,0,1,57,84,,,,,,,,
02-02-2021,01:00:00,11.8,98,0.97,1943,0,1,62,87,,,,,,,,
,02:00:00,11.8,98,0.97,1943,0,1,62,87,,,,,,,,
,03:00:00,11.8,98,0.97,1943,0,1,62,87,,,,,,,,
,04:00:00,11.7,100,0.97,1966,0,1,78,28,,,,,,,,
,05:00:00,11.5,120,0.97,2319,0,1,78,28,,,,,,,,
,06:00:00,11.7,135,0.97,2654,0,1,78,28,,,,,,,,
,07:00:00,11.5,192,0.97,3710,0,1,83,22,,,,,,,,
,08:00:00,11.4,233,0.97,4463,0,1,83,22,,,,,,,,
,09:00:00,11.3,239,0.97,4537,0,1,83,22,,,,,,,,
,10:00:00,11.4,231,0.97,4424,0,1,81,26,1,,,,,,,
,11:00:00,11.6,224,0.97,4366,0,1,81,26,1,,,,,,,
,12:00:00,11.8,202,0.97,4005,0,1,81,26,,,,,,,,
,13:00:00,11.7,202,0.97,3971,0,1,65,54,,,,,,,,
,14:00:00,11.6,199,0.97,3878,0,1,65,54,,,,,,,,
,15:00:00,11.6,196,0.97,3820,0,1,65,54,,,,,,,,
,16:00:00,11.6,192,0.97,3742,0,1,61,69,,,,,,,,
,17:00:00,11.8,201,0.97,3985,0,1,61,69,,,,,,,,
,18:00:00,11.8,120,0.97,2379,0,1,61,69,,,,,,,,
,19:00:00,11.8,48,0.97,952,0,1,61,79,,,,,,,,
,20:00:00,11.9,45,0.97,900,0,1,61,79,,,,,,,,
,21:00:00,11.9,40,0.97,800,0,1,61,79,,,,,,,,
,22:00:00,11.8,36,0.97,714,0,1,55,90,,,,,,,,
,23:00:00,11.8,30,0.97,595,0,1,55,90,,,,,,,,
,00:00:00,11.8,100,0.97,1983,0,1,55,90,,,,,,,,
03-02-2021,01:00:00,11.7,98,0.97,1926,0,1,63,91,,,,,,,,
,02:00:00,11.7,98,0.97,1926,0,1,63,91,,,,,,,,
,03:00:00,11.7,98,0.97,1926,0,1,63,91,,,,,,,,
,04:00:00,11.6,99,0.97,1929,0,1,82,41,,,,,,,,
,05:00:00,11.6,111,0.97,2163,0,1,82,41,,,,,,,,
,06:00:00,11.3,152,0.97,2886,0,1,82,41,,,,,,,,
,07:00:00,11.5,193,0.97,3729,0,1,86,29,,,,,,,,
,08:00:00,11.5,216,0.97,4173,0,1,86,29,,,,,,,,
,09:00:00,11.6,229,0.97,4463,0,1,86,29,,,,,,,,
,10:00:00,11.6,225,0.97,4385,0,1,83,22,,,,,,,,
,11:00:00,11.3,222,0.97,4215,0,1,83,22,,,,,,,,
,12:00:00,11.3,217,0.97,4120,0,1,83,22,,,,,,,,
,13:00:00,11.6,213,0.97,4151,0,1,69,50,,,,,,,,
,14:00:00,11.6,204,0.97,3976,0,1,69,50,,,,,,,,
,15:00:00,11.7,202,0.97,3971,0,1,69,50,,,,,,,,
,16:00:00,11.5,204,0.97,3941,0,1,64,67,,,,,,,,
,17:00:00,11.4,201,0.97,3850,0,1,64,67,,,,,,,,
,18:00:00,11.2,154,0.97,2898,0,1,64,67,,,,,,,,
,19:00:00,11.7,46,0.97,904,0,1,57,77,,,,,,,,
,20:00:00,11.7,40,0.97,786,0,1,57,77,,,,,,,,
,21:00:00,11.7,36,0.97,708,0,1,57,77,,,,,,,,
,22:00:00,11.7,30,0.97,590,0,1,55,91,,,,,,,,
,23:00:00,11.7,29,0.97,570,0,1,55,91,,,,,,,,
,00:00:00,11.7,27,0.97,531,0,1,55,91,,,,,,,,
04-02-2021,01:00:00,11.7,96,0.97,1887,0,1,61,89,,,,,,,,
,02:00:00,11.7,96,0.97,1887,0,1,61,89,,,,,,,,
,03:00:00,11.7,96,0.97,1887,0,1,61,89,,,,,,,,
,04:00:00,11.6,99,0.97,1929,0,1,80,46,,,,,,,,
,05:00:00,11.5,110,0.97,2125,0,1,80,46,,,,,,,,
,06:00:00,11.3,135,0.97,2563,0,1,80,46,,,,,,,,
,07:00:00,11.4,224,0.97,4290,0,1,84,18,,,,,,,,
,08:00:00,11.2,243,0.97,4573,0,1,84,18,,,,,,,,
,09:00:00,11.2,237,0.97,4460,0,1,84,18,,,,,,,,
,10:00:00,11.2,235,0.97,4422,0,1,82,18,,,,,,,,
,11:00:00,11.5,237,0.97,4579,0,1,82,18,,,,,,,,
,12:00:00,11.7,212,0.97,4167,0,1,82,18,,,,,,,,
,13:00:00,11.6,200,0.97,3898,0,1,69,42,,,,,,,,
,14:00:00,11.8,197,0.97,3906,0,1,69,42,,,,,,,,
,15:00:00,11.5,190,0.97,3671,0,1,69,42,,,,,,,,
,16:00:00,11.5,195,0.97,3768,0,1,65,73,,,,,,,,
,17:00:00,11.5,198,0.97,3826,0,1,65,73,,,,,,,,
,18:00:00,11.4,163,0.97,3122,0,1,65,73,,,,,,,,
,19:00:00,11.7,48,0.97,944,0,1,60,81,,,,,,,,
,20:00:00,11.7,48,0.97,944,0,1,60,81,,,,,,,,
,21:00:00,11.7,40,0.97,786,0,1,60,81,,,,,,,,
,22:00:00,11.8,30,0.97,595,0,1,58,91,,,,,,,,
,23:00:00,11.8,27,0.97,535,0,1,58,91,,,,,,,,
,00:00:00,11.8,90,0.97,1784,0,1,58,91,,,,,,,,
05-02-2021,01:00:00,11.8,90,0.98,1803,0,1,64,90,,,,,,,,
,02:00:00,11.8,90,0.98,1803,0,1,64,90,,,,,,,,
,03:00:00,11.8,90,0.98,1803,0,1,64,90,,,,,,,,
,04:00:00,11.6,99,0.98,1949,0,1,80,38,,,,,,,,
,05:00:00,11.4,110,0.98,2129,0,1,80,38,,,,,,,,
,06:00:00,11.4,129,0.98,2496,0,1,80,38,,,,,,,,
,07:00:00,11.3,182,0.98,3491,0,1,85,20,,,,,,,,
,08:00:00,11.2,229,0.98,4354,0,1,85,20,,,,,,,,
,09:00:00,11.4,243,0.98,4702,0,1,85,20,,,,,,,,
,10:00:00,11.3,241,0.98,4623,0,1,82,24,,,,,,,,
,11:00:00,11.5,237,0.98,4626,0,1,82,24,,,,,,,,
,12:00:00,11.4,221,0.98,4276,0,1,82,24,,,,,,,,
,13:00:00,11.2,238,0.98,4525,0,1,72,56,,,,,,,,
,14:00:00,11.2,261,0.98,4962,0,1,72,56,,,,,,,,
,15:00:00,11.2,242,0.98,4601,0,1,72,56,,,,,,,,
,16:00:00,11.3,233,0.98,4469,0,1,68,72,,,,,,,,
,17:00:00,11.4,220,0.98,4257,0,1,68,72,,,,,,,,
,18:00:00,11.9,120,0.98,2424,0,1,68,72,,,,,,,,
,19:00:00,11.8,121,0.98,2424,0,1,62,83,,,,,,,,
,20:00:00,11.9,111,0.98,2242,0,1,62,83,,,,,,,,
,21:00:00,11.8,98,0.98,1963,0,1,62,83,,,,,,,,
,22:00:00,11.8,95,0.98,1903,0,1,65,84,,,,,,,,
,23:00:00,11.8,92,0.98,1843,0,1,65,84,,,,,,,,
,00:00:00,11.7,90,0.98,1787,0,1,65,84,,,,,,,,
06-02-2021,01:00:00,11.7,90,0.97,1769,0,1,66,88,,,,,,,,
,02:00:00,11.7,90,0.97,1769,0,1,66,88,,,,,,,,
,03:00:00,11.6,90,0.97,1754,0,1,66,88,,,,,,,,
,04:00:00,11.4,101,0.97,1934,0,1,80,54,,,,,,,,
,05:00:00,11.4,108,0.97,2069,0,1,80,54,,,,,,,,
,06:00:00,11.3,132,0.97,2506,0,1,80,54,,,,,,,,
,07:00:00,11.3,201,0.97,3816,0,1,84,32,,,,,,,,
,08:00:00,11.3,295,0.97,5601,0,1,84,32,,,,,,,,
,09:00:00,11.4,248,0.97,4750,0,1,84,32,,,,,,,,
,10:00:00,11.5,247,0.97,4772,0,1,85,26,,,,,,,,
,11:00:00,11.5,237,0.97,4579,0,1,85,26,,,,,,,,
,12:00:00,11.8,220,0.97,4362,0,1,85,26,,,,,,,,
,13:00:00,11.5,214,0.97,4135,0,1,74,61,,,,,,,,
,14:00:00,11.5,203,0.97,3922,0,1,74,61,,,,,,,,
,15:00:00,11.6,202,0.97,3937,0,1,74,61,,,,,,,,
,16:00:00,11.5,202,0.97,3903,0,1,71,73,,,,,,,,
,17:00:00,11.4,202,0.97,3869,0,1,71,73,,,,,,,,
,18:00:00,11.6,149,0.97,2904,0,1,71,73,,,,,,,,
,19:00:00,11.7,48,0.97,944,0,1,65,82,,,,,,,,
,20:00:00,11.7,45,0.97,885,0,1,65,82,,,,,,,,
,21:00:00,11.7,40,0.97,786,0,1,65,82,,,,,,,,
,22:00:00,11.8,35,0.97,694,0,1,68,54,,,,,,,,
,23:00:00,11.8,30,0.97,595,0,1,68,54,,,,,,,,
,00:00:00,11.7,90,0.97,1769,0,1,68,54,,,,,,,,
07-02-2021,01:00:00,11.7,90,0.97,1769,1,1,68,54,,,,,,,,
,02:00:00,11.7,90,0.97,1769,1,1,68,54,,,,,,,,
,03:00:00,11.7,90,0.97,1769,1,1,68,54,,,,,,,,
,04:00:00,11.6,90,0.97,1754,1,1,76,35,,,,,,,,
,05:00:00,11.5,122,0.97,2357,1,1,76,35,,,,,,,,
,06:00:00,11.5,136,0.97,2628,1,1,76,35,,,,,,,,
,07:00:00,11.4,182,0.97,3486,1,1,82,22,,,,,,,,
,08:00:00,11.2,222,0.97,4177,1,1,82,22,,,,,,,,
,09:00:00,11.5,228,0.97,4405,1,1,82,22,,,,,,,,
,10:00:00,11.6,223,0.97,4346,1,1,80,20,,,,,,,,
,11:00:00,11.4,216,0.97,4137,1,1,80,20,,,,,,,,
,12:00:00,11.6,213,0.97,4151,1,1,80,20,,,,,,,,
,13:00:00,11.6,201,0.97,3917,1,1,69,53,,,,,,,,
,14:00:00,11.8,188,0.97,3727,1,1,69,53,,,,,,,,
,15:00:00,11.6,178,0.97,3469,1,1,69,53,,,,,,,,
,16:00:00,11.5,190,0.97,3671,1,1,64,62,,,,,,,,
,17:00:00,11.5,191,0.97,3690,1,1,64,62,,,,,,,,
,18:00:00,11.5,144,0.97,2782,1,1,64,62,,,,,,,,
,19:00:00,11.7,48,0.97,944,1,1,69,72,,,,,,,,
,20:00:00,11.7,45,0.97,885,1,1,69,72,,,,,,,,
,21:00:00,11.7,40,0.97,786,1,1,69,72,,,,,,,,
,22:00:00,11.8,35,0.97,694,1,1,56,82,,,,,,,,
,23:00:00,11.8,27,0.97,535,1,1,56,82,,,,,,,,
,00:00:00,11.8,86,0.97,1705,1,1,56,82,,,,,,,,
08-02-2021,01:00:00,11.8,86,0.97,1705,0,1,60,81,,,,,,,,
,02:00:00,11.8,86,0.97,1705,0,1,60,81,,,,,,,,
,03:00:00,11.8,86,0.97,1705,0,1,60,81,,,,,,,,
,04:00:00,11.8,86,0.97,1705,0,1,77,22,,,,,,,,
,05:00:00,11.5,96,0.97,1855,0,1,77,22,,,,,,,,
,06:00:00,11.3,122,0.97,2316,0,1,77,22,,,,,,,,
,07:00:00,11.5,190,0.97,3671,0,1,82,18,,,,,,,,
,08:00:00,11.5,239,0.97,4618,0,1,82,18,,,,,,,,
,09:00:00,11.4,250,0.97,4788,0,1,82,18,,,,,,,,
,10:00:00,11.4,241,0.97,4616,0,1,81,18,,,,,,,,
,11:00:00,11,222,0.97,4103,0,1,81,18,,,,,,,,
,12:00:00,11.7,199,0.97,3912,0,1,81,18,,,,,,,,
,13:00:00,11.7,192,0.97,3774,0,1,66,48,,,,,,,,
,14:00:00,11.6,191,0.97,3722,0,1,66,48,,,,,,,,
,15:00:00,11.5,190,0.97,3671,0,1,66,48,,,,,,,,
,16:00:00,11.4,202,0.97,3869,0,1,62,56,,,,,,,,
,17:00:00,11.4,191,0.97,3658,0,1,62,56,,,,,,,,
,18:00:00,11.5,145,0.97,2802,0,1,62,56,,,,,,,,
,19:00:00,11.6,45,0.97,877,0,1,60,70,,,,,,,,
,20:00:00,11.7,42,0.97,826,0,1,60,70,,,,,,,,
,21:00:00,11.7,38,0.97,747,0,1,60,70,,,,,,,,
,22:00:00,11.7,35,0.97,688,0,1,55,88,,,,,,,,
,23:00:00,11.8,25,0.97,496,0,1,55,88,,,,,,,,
,00:00:00,11.8,90,0.97,1784,0,1,55,88,,,,,,,,
